micromax canvas nitro a311	https://m.media-amazon.com/images/I/71ohnh9sPIL._AC_UY218_.jpg	2	16	4590	https://www.amazon.in/Micromax-Canvas-Nitro-A311-Blue/dp/B00QTL8JG6/ref=sr_1_1274?qid=1567248075&s=electronics&sr=1-1274	1	amazon
micromax canvas nitro 4g e455	https://m.media-amazon.com/images/I/51zcr7t0hmL._AC_UY218_.jpg	2	16	6455	https://www.amazon.in/Micromax-Canvas-Nitro-E455-Black/dp/B014F6S93E/ref=sr_1_1278?qid=1567248075&s=electronics&sr=1-1278	1	amazon
moto c plus c plus	https://m.media-amazon.com/images/I/41Hn8D-Le9L._AC_UY218_.jpg	2	16	6990	https://www.amazon.in/Moto-Plus-Pearl-White-16GB/dp/B07951L34R/ref=sr_1_1298?qid=1567248078&s=electronics&sr=1-1298	1	amazon
micromax canvas selfie 3	https://m.media-amazon.com/images/I/51FYe0Buy6L._AC_UY218_.jpg	3	32	5498	https://www.amazon.in/Micromax-Canvas-Selfie-3/dp/B07GDH2VFY/ref=sr_1_1299?qid=1567248078&s=electronics&sr=1-1299	1	amazon
micromax canvas fire 5	https://m.media-amazon.com/images/I/41Ub3DgrUpL._AC_UY218_.jpg	1	16	7389	https://www.amazon.in/Micromax-Canvas-Fire-Q386-Champagne/dp/B01HI5FPCW/ref=sr_1_1304?qid=1567248078&s=electronics&sr=1-1304	1	amazon
itel a22 pro	https://m.media-amazon.com/images/I/81-kqgA8Y-L._AC_UY218_.jpg	2	16	4319	https://www.amazon.in/itel-A22-Pro-Smartphone-Midnight/dp/B07KVY2YT7/ref=sr_1_1305?qid=1567248078&s=electronics&sr=1-1305	1	amazon
karbonn machone titanium s310	https://m.media-amazon.com/images/I/51B-y-FpzIL._AC_UY218_.jpg	1	8	7000	https://www.amazon.in/Karbonn-Machone-Titanium-S310-Dark/dp/B00YSDS1VA/ref=sr_1_1308?qid=1567248078&s=electronics&sr=1-1308	1	amazon
vivo v9	https://m.media-amazon.com/images/I/71TnjvE4R4L._AC_UY218_.jpg	4	64	16990	https://www.amazon.in/Vivo-Pearl-Black-Without-Offers/dp/B07CQ2JLBT/ref=sr_1_1309?qid=1567248078&s=electronics&sr=1-1309	1	amazon
micromax canvas blaze mt500	https://m.media-amazon.com/images/I/41fzk3btzDL._AC_UY218_.jpg	768	4	4699	https://www.amazon.in/Micromax-Canvas-Blaze-MT500-White/dp/B00HF4VJCM/ref=sr_1_1313?qid=1567248078&s=electronics&sr=1-1313	1	amazon
gionee p5w	https://m.media-amazon.com/images/I/61W+8zzfCML._AC_UY218_.jpg	1	16	4999	https://www.amazon.in/Gionee-P5W-Black/dp/B01B4VFH6U/ref=sr_1_1318?qid=1567248078&s=electronics&sr=1-1318	1	amazon
htc desire 526g plus	https://m.media-amazon.com/images/I/815trOzFucL._AC_UY218_.jpg	1	16	9000	https://www.amazon.in/HTC-Desire-526G-Plus-Glossy/dp/B00TB7NSOS/ref=sr_1_1319?qid=1567248078&s=electronics&sr=1-1319	1	amazon
oppo f1s	https://m.media-amazon.com/images/I/71ICQ7B8GfL._AC_UY218_.jpg	4	64	18099	https://www.amazon.in/Oppo-A1601-F1S-Gold-64GB/dp/B01NCEG4UD/ref=sr_1_1320?qid=1567248078&s=electronics&sr=1-1320	1	amazon
oppo f1 plus	https://m.media-amazon.com/images/I/61SGQEosjcL._AC_UY218_.jpg	4	64	22900	https://www.amazon.in/Oppo-F1-Plus-Gold-4GB/dp/B01E8RBVWG/ref=sr_1_1323?qid=1567248081&s=electronics&sr=1-1323	1	amazon
camera	https://m.media-amazon.com/images/I/7175AvIwOqL._AC_UY218_.jpg	4	64	69500	https://www.amazon.in/CAT-S61-Thermal-Camera-Unlocked/dp/B07DZBQWC7/ref=sr_1_1324?qid=1567248081&s=electronics&sr=1-1324	1	amazon
asus zenfone 3 max	https://m.media-amazon.com/images/I/71AKCgh84nL._AC_UY218_.jpg	3	32	9999	https://www.amazon.in/Asus-Zenfone-ZC520TL-4H122IN-Grey-32GB/dp/B01MDRMQL7/ref=sr_1_1326?qid=1567248081&s=electronics&sr=1-1326	1	amazon
vivo y55s	https://m.media-amazon.com/images/I/71Y01WHXJbL._AC_UY218_.jpg	3	16	10300	https://www.amazon.in/Vivo-Y55s-Crown-Gold-RAM/dp/B06XDW7JVV/ref=sr_1_1327?qid=1567248081&s=electronics&sr=1-1327	1	amazon
htc desire 628	https://m.media-amazon.com/images/I/51+JnfFyO5L._AC_UY218_.jpg	3	32	12000	https://www.amazon.in/HTC-Desire-628-Cobalt-White/dp/B01H5G447Q/ref=sr_1_1328?qid=1567248081&s=electronics&sr=1-1328	1	amazon
speed 7	https://m.media-amazon.com/images/I/81SI86HNHlL._AC_UY218_.jpg	3	16	4990	https://www.amazon.in/Zopo-Speed-7-ZP951-Black/dp/B0142T5QQC/ref=sr_1_1333?qid=1567248081&s=electronics&sr=1-1333	1	amazon
oppo f7	https://m.media-amazon.com/images/I/613Tkt37vuL._AC_UY218_.jpg	4	64	19490	https://www.amazon.in/Oppo-F7-64GB-Storage-Offers/dp/B07C9JTRKK/ref=sr_1_1340?qid=1567248081&s=electronics&sr=1-1340	1	amazon
intex staari 10	https://m.media-amazon.com/images/I/71HvKcxHoXL._AC_UY218_.jpg	3	32	5999	https://www.amazon.in/Intex-Staari-10-Champagne/dp/B07DYRPL7G/ref=sr_1_1341?qid=1567248081&s=electronics&sr=1-1341	1	amazon
tecno camon i4	https://m.media-amazon.com/images/I/71LWc1ldx7L._AC_UY218_.jpg	2	32	8599	https://www.amazon.in/Tecno-Triple-Camera-Memory-Midnight/dp/B07PR37FC1/ref=sr_1_1343?qid=1567248081&s=electronics&sr=1-1343	1	amazon
micromax	https://m.media-amazon.com/images/I/419nGmTHLCL._AC_UY218_.jpg	1	8	4183	https://www.amazon.in/Micromax-Vdeo1-Champagne/dp/B01N4J4APQ/ref=sr_1_1344?qid=1567248081&s=electronics&sr=1-1344	1	amazon
samsung galaxy plus	https://m.media-amazon.com/images/I/61rkyzikWvL._AC_UY218_.jpg	8	128	66500	https://www.amazon.in/Samsung-Galaxy-128GB-SM-G975F-Prism/dp/B07NZVWBJD/ref=sr_1_1348?qid=1567248084&s=electronics&sr=1-1348	1	amazon
vivo v5s	https://m.media-amazon.com/images/I/711l4-Vt94L._AC_UY218_.jpg	4	64	15988	https://www.amazon.in/Vivo-V5s-Crown-Gold-Offers/dp/B071VT6RG2/ref=sr_1_1349?qid=1567248084&s=electronics&sr=1-1349	1	amazon
nokia 9 pureview	https://m.media-amazon.com/images/I/41UZcsc47KL._AC_UY218_.jpg	6	128	48449	https://www.amazon.in/Nokia-PureView-Blue-128GB-Storage/dp/B07VGGMXQC/ref=sr_1_1362?qid=1567248084&s=electronics&sr=1-1362	1	amazon
huawei plus	https://m.media-amazon.com/images/I/81aD6jEsypL._AC_UY218_.jpg	2	16	9499	https://www.amazon.in/Huawei-Holly-2-Plus-Holly2/dp/B01ABYR6TC/ref=sr_1_1365?qid=1567248084&s=electronics&sr=1-1365	1	amazon
redmi 6a	https://m.media-amazon.com/images/I/71edOD8IY-L._AC_UY218_.jpg	2	16	6990	https://www.amazon.in/Xiaomi-Redmi-6A-Black-16GB/dp/B07J5FFGTD/ref=sr_1_1369?qid=1567248087&s=electronics&sr=1-1369	1	amazon
blackberry dtek50	https://m.media-amazon.com/images/I/51HS4Zm0EdL._AC_UY218_.jpg	3	16	14890	https://www.amazon.in/BlackBerry-STH100-1-DTEK50-Black/dp/B01I1V8M9A/ref=sr_1_1372?qid=1567248087&s=electronics&sr=1-1372	1	amazon
intex s1	https://m.media-amazon.com/images/I/61-6Y8xZbLL._AC_UY218_.jpg	1	8	5499	https://www.amazon.in/Intex-Aqua-S1-Champagne-8GB/dp/B075HHCRPX/ref=sr_1_1375?qid=1567248087&s=electronics&sr=1-1375	1	amazon
gionee x1	https://m.media-amazon.com/images/I/71zMlGZcgbL._AC_UY218_.jpg	2	16	5998	https://www.amazon.in/Gionee-W1631GI-X1-Black-16GB/dp/B074ZR59Z5/ref=sr_1_1376?qid=1567248087&s=electronics&sr=1-1376	1	amazon
4g	https://m.media-amazon.com/images/I/41DWxZVxN1L._AC_UY218_.jpg	1	32	4050	https://www.amazon.in/itel-itA21-wish-Smartphone-itelA21WISH/dp/B072JQ39NK/ref=sr_1_1384?qid=1567248087&s=electronics&sr=1-1384	1	amazon
micromax selfie 2 q4311	https://m.media-amazon.com/images/I/41qeq6bdYsL._AC_UY218_.jpg	3	32	5690	https://www.amazon.in/Micromax-Selfie-Q4311-Champagne-Gold/dp/B074198GNH/ref=sr_1_1386?qid=1567248087&s=electronics&sr=1-1386	1	amazon
oppo f1s	https://m.media-amazon.com/images/I/71VrQ-MqwLL._AC_UY218_.jpg	3	32	16890	https://www.amazon.in/Oppo-OPPO-F1s-Gold-32GB/dp/B01JHYE4U6/ref=sr_1_1387?qid=1567248087&s=electronics&sr=1-1387	1	amazon
gionee p5 mini	https://m.media-amazon.com/images/I/41fOnxsZj8L._AC_UY218_.jpg	1	8	4940	https://www.amazon.in/Gionee-P5-Mini-Black/dp/B01EA4PJWU/ref=sr_1_1394?qid=1567248090&s=electronics&sr=1-1394	1	amazon
coolpad	https://m.media-amazon.com/images/I/31p0l0ewJDL._AC_UY218_.jpg	4	4	8499	https://www.amazon.in/Coolpad-Note6-Royal-Front-Camera/dp/B01N1A0534/ref=sr_1_1397?qid=1567248090&s=electronics&sr=1-1397	1	amazon
oppo realme c1	https://m.media-amazon.com/images/I/31H2mPkNiWL._AC_UY218_.jpg	2	16	7348	https://www.amazon.in/Realme-C1-Mirror-Black-RAM/dp/B07JLH7ZCL/ref=sr_1_1401?qid=1567248090&s=electronics&sr=1-1401	1	amazon
4g lte	https://m.media-amazon.com/images/I/41Ix5rz-v7L._AC_UY218_.jpg	2	32	9999	https://www.amazon.in/MTK6753-Octa-Core-Android-Dual-SIM-Calling/dp/B07W4ZQZW3/ref=sr_1_1403?qid=1567248090&s=electronics&sr=1-1403	1	amazon
camera 5.5 screen	https://m.media-amazon.com/images/I/41fs+BbjGAL._AC_UY218_.jpg	4	64	13999	https://www.amazon.in/Smatron-Android-Smartphone-Camera-Titanium/dp/B073W6QWKC/ref=sr_1_1405?qid=1567248090&s=electronics&sr=1-1405	1	amazon
coolpad cool play 6	https://m.media-amazon.com/images/I/71ZtUzmLHzL._AC_UY218_.jpg	6	64	12999	https://www.amazon.in/Coolpad-Cool-Sheen-Black-Memory/dp/B072BXZWFS/ref=sr_1_1408?qid=1567248090&s=electronics&sr=1-1408	1	amazon
7s dual sim super mini	https://m.media-amazon.com/images/I/41PYl5f+9JL._AC_UY218_.jpg	1	8	5499	https://www.amazon.in/SKYSHOP-Smallest-Android-Smartphone-Unlocked/dp/B07J565FPB/ref=sr_1_1415?qid=1567248090&s=electronics&sr=1-1415	1	amazon
micromax canvas nitro 2	https://m.media-amazon.com/images/I/71OWRUK4xgL._AC_UY218_.jpg	2	16	9599	https://www.amazon.in/Micromax-Canvas-Nitro-E311-White-Gold/dp/B00XN8SZKI/ref=sr_1_1416?qid=1567248090&s=electronics&sr=1-1416	1	amazon
intex lions t1 plus	https://m.media-amazon.com/images/I/613cIMvrTpL._AC_UY218_.jpg	2	16	5085	https://www.amazon.in/Intex-Aqua-Lions-T1-Plus/dp/B07CYS4XBN/ref=sr_1_1423?qid=1567248093&s=electronics&sr=1-1423	1	amazon
mobiistar x1 8.1 quad dual	https://m.media-amazon.com/images/I/41kZwjeq5+L._AC_UY218_.jpg	3	32	6520	https://www.amazon.in/Mobiistar-Dual-Android-Oreo-Quad/dp/B07H4JJZWR/ref=sr_1_1426?qid=1567248093&s=electronics&sr=1-1426	1	amazon
lg g flex 2	https://m.media-amazon.com/images/I/51-J08vEOqL._AC_UY218_.jpg	2	16	13999	https://www.amazon.in/LG-Flex-H955-Titan-Silver/dp/B016BXPEIC/ref=sr_1_1430?qid=1567248093&s=electronics&sr=1-1430	1	amazon
yu yunique	https://m.media-amazon.com/images/I/51edwHn05RL._AC_UY218_.jpg	1	8	4999	https://www.amazon.in/YU-YUNIQUE-YU4711-Smartphone-Black/dp/B015NJZCIC/ref=sr_1_1434?qid=1567248093&s=electronics&sr=1-1434	1	amazon
lava z81	https://m.media-amazon.com/images/I/61TfFzIgstL._AC_UY218_.jpg	3	32	7990	https://www.amazon.in/Lava-Z81-Black-32GB-Storage/dp/B07K28SS5Z/ref=sr_1_1436?qid=1567248093&s=electronics&sr=1-1436	1	amazon
micromax canvas selfie	https://m.media-amazon.com/images/I/61J61JNt8HL._AC_UY218_.jpg	2	16	4999	https://www.amazon.in/Micromax-Canvas-Selfie-A255-Blue/dp/B00U3L4UOI/ref=sr_1_1437?qid=1567248093&s=electronics&sr=1-1437	1	amazon
vivo y71	https://m.media-amazon.com/images/I/710qUKDRQoL._AC_UY218_.jpg	3	16	10990	https://www.amazon.in/Vivo-Matte-Black-Without-Offers/dp/B07CQ6LVPJ/ref=sr_1_1439?qid=1567248093&s=electronics&sr=1-1439	1	amazon
intex elyt e6	https://m.media-amazon.com/images/I/41gLzv6HW-L._AC_UY218_.jpg	3	32	6795	https://www.amazon.in/Intex-INTEX-ELYT-E6-Mobile-Champagne/dp/B07D37S79Q/ref=sr_1_1445?qid=1567248097&s=electronics&sr=1-1445	1	amazon
tecno camon	https://m.media-amazon.com/images/I/81djx6FxbLL._AC_UY218_.jpg	4	4	11990	https://www.amazon.in/Tecno-Camon-iClick-Front-Camera/dp/B07GB1SKSK/ref=sr_1_1449?qid=1567248097&s=electronics&sr=1-1449	1	amazon
4g	https://m.media-amazon.com/images/I/31q5hOMGTRL._AC_UY218_.jpg	3	32	4899	https://www.amazon.in/Tiitan-Holdings-India-Smartphone-T54/dp/B07S2M55WL/ref=sr_1_1450?qid=1567248097&s=electronics&sr=1-1450	1	amazon
lenovo vibe p1 vibe p1	https://m.media-amazon.com/images/I/617VY20vnrL._AC_UY218_.jpg	3	32	12999	https://www.amazon.in/Lenovo-Vibe-P1-Turbo-Grey/dp/B01GTRS6A8/ref=sr_1_1451?qid=1567248097&s=electronics&sr=1-1451	1	amazon
lenovo a6600	https://m.media-amazon.com/images/I/71vDU5yRMbL._AC_UY218_.jpg	1	16	5999	https://www.amazon.in/Lenovo-A6600-Black/dp/B01LZBXW34/ref=sr_1_1453?qid=1567248097&s=electronics&sr=1-1453	1	amazon
samsung galaxy j7 nxt	https://m.media-amazon.com/images/I/61m4YOzKClL._AC_UY218_.jpg	2	32	7499	https://www.amazon.in/Samsung-Galaxy-Black-16GB-Offers/dp/B0773SX5X9/ref=sr_1_1459?qid=1567248097&s=electronics&sr=1-1459	1	amazon
s60 dual sim dual camera	https://m.media-amazon.com/images/I/51PX-XAHvVL._AC_UY218_.jpg	3	32	43200	https://www.amazon.in/Dual-Underwater-Camera-Megapixel-810G/dp/B01JO9ZF3Y/ref=sr_1_1466?qid=1567248100&s=electronics&sr=1-1466	1	amazon
redmi k20 pro	https://m.media-amazon.com/images/I/31J0tdzHjyL._AC_UY218_.jpg	6	128	28999	https://www.amazon.in/Redmi-Carbon-Black-128GB-Storage/dp/B07W7LTH6S/ref=sr_1_1467?qid=1567248100&s=electronics&sr=1-1467	1	amazon
panasonic eluga ray 530	https://m.media-amazon.com/images/I/71u2ia252+L._AC_UY218_.jpg	3	32	8998	https://www.amazon.in/Panasonic-Eluga-Ray-530-Black/dp/B07HM8BB23/ref=sr_1_1470?qid=1567248100&s=electronics&sr=1-1470	1	amazon
micromax selfie 2	https://m.media-amazon.com/images/I/619UScAXuEL._AC_UY218_.jpg	3	32	5868	https://www.amazon.in/Micromax-Selfie-Matte-Black-RAM/dp/B076T6CPVZ/ref=sr_1_1473?qid=1567248100&s=electronics&sr=1-1473	1	amazon
intex lions 3	https://m.media-amazon.com/images/I/41UVg3rZvhL._AC_UY218_.jpg	2	16	6899	https://www.amazon.in/intex-aqua-lions-3-Champagne/dp/B077L2MJCC/ref=sr_1_1476?qid=1567248100&s=electronics&sr=1-1476	1	amazon
vivo y69	https://m.media-amazon.com/images/I/71biNQEJtNL._AC_UY218_.jpg	3	32	13990	https://www.amazon.in/Vivo-Y69-Champagne-Gold-Offers/dp/B0751C215W/ref=sr_1_1480?qid=1567248100&s=electronics&sr=1-1480	1	amazon
lenovo vibe k5 plus	https://m.media-amazon.com/images/I/71GjB1DYUeL._AC_UY218_.jpg	2	16	6500	https://www.amazon.in/Lenovo-Vibe-K5-Plus-Gold/dp/B01DGVXIMG/ref=sr_1_1485?qid=1567248100&s=electronics&sr=1-1485	1	amazon
huawei honor 5x	https://m.media-amazon.com/images/I/81hVpghWigL._AC_UY218_.jpg	2	16	7999	https://www.amazon.in/Huawei-Honor-5X-Grey-16GB/dp/B01ABYRKTI/ref=sr_1_1487?qid=1567248100&s=electronics&sr=1-1487	1	amazon
nokia 5.1 plus	https://m.media-amazon.com/images/I/21F4HjWAdJL._AC_UY218_.jpg	4	64	10887	https://www.amazon.in/Nokia-5-1-Plus-Black-INCH/dp/B07NV15FRW/ref=sr_1_1489?qid=1567248103&s=electronics&sr=1-1489	1	amazon
micromax bharat 2 plus	https://m.media-amazon.com/images/I/51DV5FHca0L._AC_UY218_.jpg	1	8	4005	https://www.amazon.in/Micromax-Bharat-Plus-Q402-Champagne/dp/B07662365L/ref=sr_1_1491?qid=1567248103&s=electronics&sr=1-1491	1	amazon
huawei bee	https://m.media-amazon.com/images/I/81iXioEGBkL._AC_UY218_.jpg	1	8	4299	https://www.amazon.in/Huawei-Honor-Bee-Black/dp/B01AHXXDJY/ref=sr_1_1492?qid=1567248103&s=electronics&sr=1-1492	1	amazon
classic n o k i a flip phone	https://m.media-amazon.com/images/I/41gHGdgYViL._AC_UY218_.jpg	2	—	4499	https://www.amazon.in/3110-Classic-HMD-N-Vintage-Feature/dp/B07V5WDDYK/ref=sr_1_1498?qid=1567248103&s=electronics&sr=1-1498	1	amazon
micromax canvas nitro 3	https://m.media-amazon.com/images/I/41KK1roLINL._AC_UY218_.jpg	2	16	6951	https://www.amazon.in/Micromax-Canvas-Nitro-E352-Slate/dp/B01A5LET5U/ref=sr_1_1501?qid=1567248103&s=electronics&sr=1-1501	1	amazon
gionee marathon m5 lite	https://m.media-amazon.com/images/I/81vMKZJOW-L._AC_UY218_.jpg	3	32	11489	https://www.amazon.in/Gionee-Marathon-M5-Lite-Gold/dp/B01ABNWQI4/ref=sr_1_1502?qid=1567248103&s=electronics&sr=1-1502	1	amazon
intex cloud crystal 2.5d	https://m.media-amazon.com/images/I/71Bp5pa1kOL._AC_UY218_.jpg	3	16	6800	https://www.amazon.in/Intex-Cloud-Crystal-2-5D-Black/dp/B01BHU7BDU/ref=sr_1_1504?qid=1567248103&s=electronics&sr=1-1504	1	amazon
micromax canvas hue 2	https://m.media-amazon.com/images/I/71oEa8sEqCL._AC_UY218_.jpg	2	16	12100	https://www.amazon.in/Micromax-Canvas-Hue-A316-Black/dp/B011TG8I2K/ref=sr_1_1506?qid=1567248103&s=electronics&sr=1-1506	1	amazon
tecno camon 2	https://m.media-amazon.com/images/I/616nhT1wPyL._AC_UY218_.jpg	2	16	6299	https://www.amazon.in/Tecno-Camon-iAce-Camera-Memory/dp/B07NCYFXRV/ref=sr_1_1507?qid=1567248103&s=electronics&sr=1-1507	1	amazon
moto g5s plus	https://m.media-amazon.com/images/I/41NhkpPFwkL._AC_UY218_.jpg	3	32	7999	https://www.amazon.in/Mobiles-Moto-Plus-32GB-Lunar/dp/B07JZ5Z2Y1/ref=sr_1_1514?qid=1567248106&s=electronics&sr=1-1514	1	amazon
lenovo a7700 5.5 4g lte	https://m.media-amazon.com/images/I/71CKS2F4XsL._AC_UY218_.jpg	2	16	6849	https://www.amazon.in/Lenovo-A7700-5-5-Inch-Smartphone-Black/dp/B01LYZJHKM/ref=sr_1_1515?qid=1567248106&s=electronics&sr=1-1515	1	amazon
lg stylus 2 plus	https://m.media-amazon.com/images/I/61Qzaovk9CL._AC_UY218_.jpg	3	16	8999	https://www.amazon.in/LG-Stylus-2-Plus-Brown/dp/B01ITEURSS/ref=sr_1_1517?qid=1567248106&s=electronics&sr=1-1517	1	amazon
videocon	https://m.media-amazon.com/images/I/71A3ldJMNhL._AC_UY218_.jpg	2	—	9999	https://www.amazon.in/Videocon-Krypton3-V50JG-Golden-Blue/dp/B01I1R4QGM/ref=sr_1_1518?qid=1567248106&s=electronics&sr=1-1518	1	amazon
micromax bolt d320	https://m.media-amazon.com/images/I/61d6GLY5I6L._AC_UY218_.jpg	512	4	4199	https://www.amazon.in/Micromax-Bolt-D320-Black-4GB/dp/B00WUEJMSA/ref=sr_1_1524?qid=1567248106&s=electronics&sr=1-1524	1	amazon
lg g2	https://m.media-amazon.com/images/I/61DXtaJdV1L._AC_UY218_.jpg	2	16	22499	https://www.amazon.in/LG-G2-D802-White-16GB/dp/B00FJ1J740/ref=sr_1_1527?qid=1567248106&s=electronics&sr=1-1527	1	amazon
oppo f3 plus	https://m.media-amazon.com/images/I/71Xt8YE6TrL._AC_UY218_.jpg	4	64	19999	https://www.amazon.in/Oppo-F3-Plus-CPH1613-Without/dp/B06XPFG9HD/ref=sr_1_1531?qid=1567248106&s=electronics&sr=1-1531	1	amazon
oppo a57	https://m.media-amazon.com/images/I/41H00mL2p4L._AC_UY218_.jpg	3	32	15999	https://www.amazon.in/OPPO-A57-Black-32GB-Offers/dp/B07418S1MK/ref=sr_1_1541?qid=1567248109&s=electronics&sr=1-1541	1	amazon
micromax canvas 4 plus a315	https://m.media-amazon.com/images/I/6110w0OSc2L._AC_UY218_.jpg	1	16	7500	https://www.amazon.in/Micromax-Canvas-Plus-A315-White-Gold/dp/B00NZ36HEC/ref=sr_1_1543?qid=1567248109&s=electronics&sr=1-1543	1	amazon
honor 10 lite	https://m.media-amazon.com/images/I/41LpPpWj95L._AC_UY218_.jpg	6	64	15899	https://www.amazon.in/Honor-Lite-Blue-64GB-Storage/dp/B07MYX9TR9/ref=sr_1_1555?qid=1567248109&s=electronics&sr=1-1555	1	amazon
gionee s6	https://m.media-amazon.com/images/I/41GiDxrSKLL._AC_UY218_.jpg	3	32	9800	https://www.amazon.in/Gionee-S6-s6-Smartphone-Gold/dp/B01BGUVTSE/ref=sr_1_1557?qid=1567248109&s=electronics&sr=1-1557	1	amazon
samsung galaxy grand 2	https://m.media-amazon.com/images/I/71k9gwVSQyL._AC_UY218_.jpg	1	8	18999	https://www.amazon.in/Samsung-Galaxy-Grand-White-8GB/dp/B00HA0LK3O/ref=sr_1_1558?qid=1567248109&s=electronics&sr=1-1558	1	amazon
micromax canvas 2 a120	https://m.media-amazon.com/images/I/615+-r3KYgL._AC_UY218_.jpg	1	4	11500	https://www.amazon.in/Micromax-Canvas-Colours-A120-White/dp/B00E3P306O/ref=sr_1_1561?qid=1567248112&s=electronics&sr=1-1561	1	amazon
titan 4g	https://m.media-amazon.com/images/I/71qI+KYjDLL._AC_UY218_.jpg	1	16	6085	https://www.amazon.in/Ziox-Astra-Titan-4G-Champagne/dp/B0767SSWN2/ref=sr_1_1567?qid=1567248112&s=electronics&sr=1-1567	1	amazon
vivo y53	https://m.media-amazon.com/images/I/71PvXYdN8hL._AC_UY218_.jpg	2	2	8399	https://www.amazon.in/Vivo-Y53-Crown-Gold-RAM/dp/B06XP76F64/ref=sr_1_1568?qid=1567248112&s=electronics&sr=1-1568	1	amazon
f5	https://m.media-amazon.com/images/I/41YsvoFowQL._AC_UY218_.jpg	2	16	4780	https://www.amazon.in/Zopo-Color-F5-Gold-Volte/dp/B01LRVHH88/ref=sr_1_1569?qid=1567248112&s=electronics&sr=1-1569	1	amazon
realme 3i	https://m.media-amazon.com/images/I/31zlfKCyfXL._AC_UY218_.jpg	4	64	10949	https://www.amazon.in/Realme-3i-Diamond-Black-RAM/dp/B07WWLS6G9/ref=sr_1_1570?qid=1567248112&s=electronics&sr=1-1570	1	amazon
gionee s10 lite phone	https://m.media-amazon.com/images/I/415xyREVXTL._AC_UY218_.jpg	4	32	7988	https://www.amazon.in/Gionee-Lite-Mobile-Phone-BLACK/dp/B079M24SX3/ref=sr_1_1573?qid=1567248112&s=electronics&sr=1-1573	1	amazon
micromax canvas doodle 3 a102	https://m.media-amazon.com/images/I/61HxWsx0KyL._AC_UY218_.jpg	1	4	7705	https://www.amazon.in/Micromax-Canvas-Doodle-A102-White/dp/B00JUZ40FC/ref=sr_1_1574?qid=1567248112&s=electronics&sr=1-1574	1	amazon
samsung j5 prime	https://m.media-amazon.com/images/I/61Hfdm9BRTL._AC_UY218_.jpg	3	32	10300	https://www.amazon.in/Samsung-Galaxy-Prime-Black-32GB/dp/B071Z8PGC7/ref=sr_1_1582?qid=1567248112&s=electronics&sr=1-1582	1	amazon
vivo v3	https://m.media-amazon.com/images/I/51PRbrSvmML._AC_UY218_.jpg	3	32	14980	https://www.amazon.in/Vivo-V3-VIVO-Smartphone-Gold/dp/B01FSOI2TI/ref=sr_1_1584?qid=1567248112&s=electronics&sr=1-1584	1	amazon
lenovo k6 power	https://m.media-amazon.com/images/I/31vro1QFzSL._AC_UY218_.jpg	4	32	9500	https://www.amazon.in/Lenovo-K6-Power-32GB-RAM/dp/B078YS49YK/ref=sr_1_1585?qid=1567248115&s=electronics&sr=1-1585	1	amazon
vivo y55l	https://m.media-amazon.com/images/I/51Pd+W63+lL._AC_UY218_.jpg	2	16	10990	https://www.amazon.in/Vivo-Y55L-Gold/dp/B01M8G6JCS/ref=sr_1_1586?qid=1567248115&s=electronics&sr=1-1586	1	amazon
samsung galaxy c9 pro	https://m.media-amazon.com/images/I/61qnAWM90UL._AC_UY218_.jpg	6	64	24949	https://www.amazon.in/Samsung-Galaxy-C9-Pro-Gold/dp/B01NCZJMMY/ref=sr_1_1589?qid=1567248115&s=electronics&sr=1-1589	1	amazon
lyf water 8 4g	https://m.media-amazon.com/images/I/61gOr3bBHEL._AC_UY218_.jpg	3	16	6299	https://www.amazon.in/LYF-Water-Volte-3GB-White/dp/B01JJ8JF40/ref=sr_1_1592?qid=1567248115&s=electronics&sr=1-1592	1	amazon
samsung galaxy s10 plus dual sim	https://m.media-amazon.com/images/I/61FEjK4i27L._AC_UY218_.jpg	8	128	69000	https://www.amazon.in/Samsung-Galaxy-S10-Plus-Dual/dp/B07QDC8G3J/ref=sr_1_1594?qid=1567248115&s=electronics&sr=1-1594	1	amazon
lava iris atom	https://m.media-amazon.com/images/I/715o7GG1GyL._AC_UY218_.jpg	512	8	5199	https://www.amazon.in/Lava-Iris-Atom-Black/dp/B019RSLTMI/ref=sr_1_1596?qid=1567248115&s=electronics&sr=1-1596	1	amazon
panasonic eluga pulse x	https://m.media-amazon.com/images/I/816K+7KY8kL._AC_UY218_.jpg	3	16	5999	https://www.amazon.in/Panasonic-Eluga-Pulse-X-Grey/dp/B06Y31C2CW/ref=sr_1_1601?qid=1567248115&s=electronics&sr=1-1601	1	amazon
samsung galaxy s8	https://m.media-amazon.com/images/I/61yr++y0guL._AC_UY218_.jpg	4	64	58900	https://www.amazon.in/Samsung-Galaxy-SM-G950FZRDINS-Burgundy-Without/dp/B07HC3SLC5/ref=sr_1_1603?qid=1567248115&s=electronics&sr=1-1603	1	amazon
intex 4g a4	https://m.media-amazon.com/images/I/71blW9-lygL._AC_UY218_.jpg	1	8	4499	https://www.amazon.in/Intex-Aqua-4G-volte-Black/dp/B072K83GX7/ref=sr_1_1608?qid=1567248115&s=electronics&sr=1-1608	1	amazon
vivo y66	https://m.media-amazon.com/images/I/61NwFzrNeAL._AC_UY218_.jpg	3	32	12990	https://www.amazon.in/Vivo-Y66-Matte-Black-RAM/dp/B06XR9QTGB/ref=sr_1_1609?qid=1567248118&s=electronics&sr=1-1609	1	amazon
